date,days,rate
03/13/2015,922,1.142511
03/13/2015,1013,1.232903
03/13/2015,1104,1.317952
03/13/2015,1195,1.396957
03/13/2015,1286,1.470486
03/13/2015,1377,1.538958
03/13/2015,1468,1.603313
03/13/2015,1559,1.663095
03/13/2015,1650,1.718782
03/13/2015,1741,1.771017
03/13/2015,1832,1.820313
03/13/2015,1923,1.866612
03/13/2015,2014,1.910546
03/13/2015,2105,1.952204
03/13/2015,2196,1.99187
03/13/2015,2287,2.029381
03/13/2015,2378,2.064984
03/13/2015,2469,2.09889
03/13/2015,2560,2.131279
03/13/2015,2651,2.161963
03/13/2015,2749,2.193422
03/13/2015,2840,2.221201
03/13/2015,2924,2.246057
03/13/2015,3022,2.27374
03/13/2015,3113,2.2985
03/13/2015,3204,2.322282
03/13/2015,3295,2.345306
03/13/2015,3386,2.367498
03/13/2015,3477,2.389055
03/13/2015,3568,2.410025
03/16/2015,7,0.141725
03/16/2015,30,0.177882
03/16/2015,65,0.2404
03/16/2015,93,0.268744
03/16/2015,121,0.296871
03/16/2015,156,0.330333
03/16/2015,184,0.358736
03/16/2015,275,0.432802
03/16/2015,366,0.521627
03/16/2015,457,0.618387
03/16/2015,555,0.727248
03/16/2015,646,0.830807
03/16/2015,730,0.927338
03/16/2015,828,1.034847
03/16/2015,919,1.129165
03/16/2015,1010,1.217848
03/16/2015,1101,1.301456
03/16/2015,1192,1.379226
03/16/2015,1283,1.451682
03/16/2015,1374,1.519214
03/16/2015,1465,1.582736
03/16/2015,1556,1.641775
03/16/2015,1647,1.697072
03/16/2015,1738,1.748952
03/16/2015,1829,1.797924
03/16/2015,1920,1.844163
03/16/2015,2011,1.88804
03/16/2015,2102,1.929643
03/16/2015,2193,1.969464
03/16/2015,2284,2.007115
03/16/2015,2375,2.042845
03/16/2015,2466,2.076866
03/16/2015,2557,2.109361
03/16/2015,2648,2.140141
03/16/2015,2746,2.171695
03/16/2015,2837,2.199555
03/16/2015,2921,2.22448
03/16/2015,3019,2.252238
03/16/2015,3110,2.276915
03/16/2015,3201,2.300618
03/16/2015,3292,2.323567
03/16/2015,3383,2.345687
03/16/2015,3474,2.367175
03/16/2015,3565,2.38808
03/16/2015,3656,2.408444
03/17/2015,7,0.142968
03/17/2015,29,0.176869
03/17/2015,64,0.240918
03/17/2015,92,0.269412
03/17/2015,120,0.297617
03/17/2015,155,0.331127
03/17/2015,183,0.361114
03/17/2015,274,0.438023
03/17/2015,365,0.529573
03/17/2015,456,0.628996
03/17/2015,554,0.740646
03/17/2015,645,0.845325
03/17/2015,729,0.942061
03/17/2015,827,1.048553
03/17/2015,918,1.141115
03/17/2015,1009,1.227444
03/17/2015,1100,1.308666
03/17/2015,1191,1.383639
03/17/2015,1282,1.452977
03/17/2015,1373,1.517466
03/17/2015,1464,1.577696
03/17/2015,1555,1.63353
03/17/2015,1646,1.685697
03/17/2015,1737,1.734509
03/17/2015,1828,1.780718
03/17/2015,1919,1.824215
03/17/2015,2010,1.865598
03/17/2015,2101,1.904922
03/17/2015,2192,1.942444
03/17/2015,2283,1.978179
03/17/2015,2374,2.012139
03/17/2015,2465,2.044521
03/17/2015,2556,2.075492
03/17/2015,2647,2.104854
03/17/2015,2745,2.134986
03/17/2015,2836,2.161611
03/17/2015,2920,2.185465
03/17/2015,3018,2.21205
03/17/2015,3109,2.235702
03/17/2015,3200,2.258438
03/17/2015,3291,2.280474
03/17/2015,3382,2.301729
03/17/2015,3473,2.322398
03/17/2015,3564,2.342526
03/17/2015,3655,2.362152
03/18/2015,7,0.14359
03/18/2015,28,0.17406
03/18/2015,63,0.233645
03/18/2015,91,0.255334
03/18/2015,119,0.277548
03/18/2015,154,0.304319
03/18/2015,182,0.328461
03/18/2015,273,0.391225
03/18/2015,364,0.468163
03/18/2015,455,0.552776
03/18/2015,553,0.649477
03/18/2015,644,0.742217
03/18/2015,728,0.82942
03/18/2015,826,0.926656
03/18/2015,917,1.012388
03/18/2015,1008,1.093575
03/18/2015,1099,1.170506
03/18/2015,1190,1.242228
03/18/2015,1281,1.309491
03/18/2015,1372,1.372513
03/18/2015,1463,1.431771
03/18/2015,1554,1.487039
03/18/2015,1645,1.538981
03/18/2015,1736,1.588118
03/18/2015,1827,1.63487
03/18/2015,1918,1.679097
03/18/2015,2009,1.721371
03/18/2015,2100,1.761727
03/18/2015,2191,1.800404
03/18/2015,2282,1.837402
03/18/2015,2373,1.872914
03/18/2015,2464,1.906919
03/18/2015,2555,1.939577
03/18/2015,2646,1.970681
03/18/2015,2744,2.002562
03/18/2015,2835,2.030863
03/18/2015,2919,2.056168
03/18/2015,3017,2.084348
03/18/2015,3108,2.10939
03/18/2015,3199,2.133436
03/18/2015,3290,2.156709
03/18/2015,3381,2.179136
03/18/2015,3472,2.200914
03/18/2015,3563,2.222094
03/18/2015,3654,2.24272
03/19/2015,7,0.145454
03/19/2015,27,0.170618
03/19/2015,62,0.231679
03/19/2015,90,0.257373
03/19/2015,118,0.284101
03/19/2015,153,0.316503
03/19/2015,181,0.343597
03/19/2015,272,0.413383
03/19/2015,363,0.497662
03/19/2015,454,0.588715
03/19/2015,552,0.689978
03/19/2015,643,0.785711
03/19/2015,727,0.875012
03/19/2015,825,0.974144
03/19/2015,916,1.06127
03/19/2015,1007,1.143135
03/19/2015,1098,1.220209
03/19/2015,1189,1.29166
03/19/2015,1280,1.358329
03/19/2015,1371,1.420497
03/19/2015,1462,1.479004
03/19/2015,1553,1.533608
03/19/2015,1644,1.584955
03/19/2015,1735,1.633295
03/19/2015,1826,1.679076
03/19/2015,1917,1.722185
03/19/2015,2008,1.763212
03/19/2015,2099,1.80221
03/19/2015,2190,1.839432
03/19/2015,2281,1.874688
03/19/2015,2372,1.908205
03/19/2015,2463,1.940176
03/19/2015,2554,1.970764
03/19/2015,2645,1.999942
03/19/2015,2743,2.02971
03/19/2015,2834,2.056018
03/19/2015,2918,2.079594
03/19/2015,3016,2.105878
03/19/2015,3107,2.129265
03/19/2015,3198,2.151751
03/19/2015,3289,2.17355
03/19/2015,3380,2.194581
03/19/2015,3471,2.215037
03/19/2015,3562,2.234963
03/19/2015,3653,2.254397
03/20/2015,7,0.144211
03/20/2015,26,0.169647
03/20/2015,61,0.232266
03/20/2015,89,0.258064
03/20/2015,117,0.282431
03/20/2015,152,0.31193
03/20/2015,180,0.338309
03/20/2015,271,0.40673
03/20/2015,362,0.489099
03/20/2015,453,0.576993
03/20/2015,551,0.674233
03/20/2015,642,0.765186
03/20/2015,726,0.849386
03/20/2015,824,0.943283
03/20/2015,915,1.026546
03/20/2015,1006,1.105245
03/20/2015,1097,1.179675
03/20/2015,1188,1.248883
03/20/2015,1279,1.313984
03/20/2015,1370,1.375125
03/20/2015,1461,1.433045
03/20/2015,1552,1.487129
03/20/2015,1643,1.538012
03/20/2015,1734,1.586199
03/20/2015,1825,1.632093
03/20/2015,1916,1.675541
03/20/2015,2007,1.716877
03/20/2015,2098,1.756156
03/20/2015,2189,1.793634
03/20/2015,2280,1.829327
03/20/2015,2371,1.863247
03/20/2015,2462,1.895589
03/20/2015,2553,1.926523
03/20/2015,2644,1.955848
03/20/2015,2742,1.985944
03/20/2015,2833,2.012697
03/20/2015,2917,2.036513
03/20/2015,3015,2.063061
03/20/2015,3106,2.086678
03/20/2015,3197,2.109381
03/20/2015,3288,2.131384
03/20/2015,3379,2.152608
03/20/2015,3470,2.173248
03/20/2015,3561,2.193346
03/20/2015,3652,2.212945
03/23/2015,7,0.144211
03/23/2015,23,0.165423
03/23/2015,58,0.233831
03/23/2015,86,0.260019
03/23/2015,114,0.284547
03/23/2015,149,0.314143
03/23/2015,177,0.340619
03/23/2015,268,0.409021
03/23/2015,359,0.491498
03/23/2015,450,0.579493
03/23/2015,548,0.676818
03/23/2015,639,0.767829
03/23/2015,723,0.852072
03/23/2015,821,0.944787
03/23/2015,912,1.026159
03/23/2015,1003,1.102839
03/23/2015,1094,1.175155
03/23/2015,1185,1.242562
03/23/2015,1276,1.30575
03/23/2015,1367,1.365224
03/23/2015,1458,1.42168
03/23/2015,1549,1.474759
03/23/2015,1640,1.525024
03/23/2015,1731,1.572653
03/23/2015,1822,1.618041
03/23/2015,1913,1.661267
03/23/2015,2004,1.702626
03/23/2015,2095,1.742143
03/23/2015,2186,1.780047
03/23/2015,2277,1.816128
03/23/2015,2368,1.850598
03/23/2015,2459,1.883448
03/23/2015,2550,1.914852
03/23/2015,2641,1.944612
03/23/2015,2739,1.974963
03/23/2015,2830,2.001774
03/23/2015,2914,2.025639
03/23/2015,3012,2.052076
03/23/2015,3103,2.075596
03/23/2015,3194,2.098205
03/23/2015,3285,2.120119
03/23/2015,3376,2.141259
03/23/2015,3467,2.161818
03/23/2015,3558,2.18184
03/23/2015,3649,2.201365
03/24/2015,7,0.142346
03/24/2015,22,0.162784
03/24/2015,57,0.234012
03/24/2015,85,0.25878
03/24/2015,113,0.28132
03/24/2015,148,0.308284
03/24/2015,176,0.333424
03/24/2015,267,0.397631
03/24/2015,358,0.476801
03/24/2015,449,0.561821
03/24/2015,547,0.657057
03/24/2015,638,0.746704
03/24/2015,722,0.829407
03/24/2015,820,0.920721
03/24/2015,911,1.001057
03/24/2015,1002,1.076427
03/24/2015,1093,1.147649
03/24/2015,1184,1.213738
03/24/2015,1275,1.275793
03/24/2015,1366,1.333947
03/24/2015,1457,1.389246
03/24/2015,1548,1.441303
03/24/2015,1639,1.490658
03/24/2015,1730,1.537472
03/24/2015,1821,1.582124
03/24/2015,1912,1.624685
03/24/2015,2003,1.665439
03/24/2015,2094,1.704402
03/24/2015,2185,1.741797
03/24/2015,2276,1.77741
03/24/2015,2367,1.811447
03/24/2015,2458,1.843896
03/24/2015,2549,1.874927
03/24/2015,2640,1.904339
03/24/2015,2738,1.934341
03/24/2015,2829,1.960849
03/24/2015,2913,1.98445
03/24/2015,3011,2.010599
03/24/2015,3102,2.033866
03/24/2015,3193,2.056237
03/24/2015,3284,2.077926
03/24/2015,3375,2.098853
03/24/2015,3466,2.11921
03/24/2015,3557,2.13904
03/24/2015,3648,2.158383
03/25/2015,7,0.141725
03/25/2015,21,0.162885
03/25/2015,56,0.233736
03/25/2015,84,0.258891
03/25/2015,112,0.280336
03/25/2015,147,0.306513
03/25/2015,175,0.330457
03/25/2015,266,0.392456
03/25/2015,357,0.471878
03/25/2015,448,0.559114
03/25/2015,546,0.656824
03/25/2015,637,0.748812
03/25/2015,721,0.834326
03/25/2015,819,0.928787
03/25/2015,910,1.011938
03/25/2015,1001,1.090064
03/25/2015,1092,1.163998
03/25/2015,1183,1.232377
03/25/2015,1274,1.296392
03/25/2015,1365,1.356577
03/25/2015,1456,1.413651
03/25/2015,1547,1.466974
03/25/2015,1638,1.517453
03/25/2015,1729,1.56527
03/25/2015,1820,1.610825
03/25/2015,1911,1.6542
03/25/2015,2002,1.695464
03/25/2015,2093,1.734892
03/25/2015,2184,1.772713
03/25/2015,2275,1.808717
03/25/2015,2366,1.843113
03/25/2015,2457,1.875894
03/25/2015,2548,1.907233
03/25/2015,2639,1.936931
03/25/2015,2737,1.967399
03/25/2015,2828,1.994311
03/25/2015,2912,2.018262
03/25/2015,3010,2.044793
03/25/2015,3101,2.068394
03/25/2015,3192,2.091079
03/25/2015,3283,2.113065
03/25/2015,3374,2.134272
03/25/2015,3465,2.154894
03/25/2015,3556,2.174976
03/25/2015,3647,2.194557
03/26/2015,7,0.14359
03/26/2015,20,0.163365
03/26/2015,55,0.236813
03/26/2015,83,0.261233
03/26/2015,111,0.282281
03/26/2015,146,0.309384
03/26/2015,174,0.333005
03/26/2015,265,0.396103
03/26/2015,356,0.477403
03/26/2015,447,0.566798
03/26/2015,545,0.667851
03/26/2015,636,0.763466
03/26/2015,720,0.852694
03/26/2015,818,0.951722
03/26/2015,909,1.038731
03/26/2015,1000,1.120466
03/26/2015,1091,1.197822
03/26/2015,1182,1.269868
03/26/2015,1273,1.33774
03/26/2015,1364,1.4016
03/26/2015,1455,1.462202
03/26/2015,1546,1.518931
03/26/2015,1637,1.572435
03/26/2015,1728,1.623222
03/26/2015,1819,1.671699
03/26/2015,1910,1.717716
03/26/2015,2001,1.761609
03/26/2015,2092,1.803436
03/26/2015,2183,1.843455
03/26/2015,2274,1.881479
03/26/2015,2365,1.91774
03/26/2015,2456,1.952246
03/26/2015,2547,1.985185
03/26/2015,2638,2.016373
03/26/2015,2736,2.048332
03/26/2015,2827,2.076536
03/26/2015,2911,2.10161
03/26/2015,3009,2.129368
03/26/2015,3100,2.154039
03/26/2015,3191,2.177734
03/26/2015,3282,2.200672
03/26/2015,3373,2.22278
03/26/2015,3464,2.244256
03/26/2015,3555,2.265146
03/26/2015,3646,2.285497
03/27/2015,7,0.144211
03/27/2015,19,0.162468
03/27/2015,54,0.239497
03/27/2015,82,0.263298
03/27/2015,110,0.282722
03/27/2015,145,0.308683
03/27/2015,173,0.330914
03/27/2015,264,0.38799
03/27/2015,355,0.462517
03/27/2015,446,0.545862
03/27/2015,544,0.640855
03/27/2015,635,0.731801
03/27/2015,719,0.81718
03/27/2015,817,0.912717
03/27/2015,908,0.997156
03/27/2015,999,1.076785
03/27/2015,1090,1.152384
03/27/2015,1181,1.22294
03/27/2015,1272,1.289534
03/27/2015,1363,1.352285
03/27/2015,1454,1.411598
03/27/2015,1545,1.46719
03/27/2015,1636,1.51968
03/27/2015,1727,1.56956
03/27/2015,1818,1.61722
03/27/2015,1909,1.662497
03/27/2015,2000,1.705716
03/27/2015,2091,1.746928
03/27/2015,2182,1.786381
03/27/2015,2273,1.823886
03/27/2015,2364,1.859666
03/27/2015,2455,1.893726
03/27/2015,2546,1.926251
03/27/2015,2637,1.957053
03/27/2015,2735,1.988626
03/27/2015,2826,2.016655
03/27/2015,2910,2.041577
03/27/2015,3008,2.06917
03/27/2015,3099,2.093695
03/27/2015,3190,2.117252
03/27/2015,3281,2.140061
03/27/2015,3372,2.162046
03/27/2015,3463,2.183405
03/27/2015,3554,2.204185
03/27/2015,3645,2.22443
03/30/2015,7,0.146076
03/30/2015,16,0.159554
03/30/2015,51,0.241378
03/30/2015,79,0.265416
03/30/2015,107,0.284831
03/30/2015,142,0.308322
03/30/2015,170,0.331005
03/30/2015,261,0.388705
03/30/2015,352,0.463683
03/30/2015,443,0.548391
03/30/2015,541,0.64437
03/30/2015,632,0.735968
03/30/2015,716,0.821808
03/30/2015,814,0.917748
03/30/2015,905,1.002468
03/30/2015,996,1.082313
03/30/2015,1087,1.15808
03/30/2015,1178,1.229155
03/30/2015,1269,1.295822
03/30/2015,1360,1.358628
03/30/2015,1451,1.418298
03/30/2015,1542,1.474197
03/30/2015,1633,1.527236
03/30/2015,1724,1.577601
03/30/2015,1815,1.625695
03/30/2015,1906,1.6716
03/30/2015,1997,1.715388
03/30/2015,2088,1.757334
03/30/2015,2179,1.79746
03/30/2015,2270,1.83578
03/30/2015,2361,1.872311
03/30/2015,2452,1.907252
03/30/2015,2543,1.940593
03/30/2015,2634,1.972151
03/30/2015,2732,2.00448
03/30/2015,2823,2.033164
03/30/2015,2907,2.058653
03/30/2015,3005,2.086865
03/30/2015,3096,2.111929
03/30/2015,3187,2.135994
03/30/2015,3278,2.159281
03/30/2015,3369,2.181718
03/30/2015,3460,2.203504
03/30/2015,3551,2.224689
03/30/2015,3642,2.245319
03/31/2015,7,0.142346
03/31/2015,15,0.155185
03/31/2015,50,0.241704
03/31/2015,78,0.264115
03/31/2015,106,0.282718
03/31/2015,141,0.305644
03/31/2015,169,0.327224
03/31/2015,260,0.382927
03/31/2015,351,0.45568
03/31/2015,442,0.53702
03/31/2015,540,0.628818
03/31/2015,631,0.716973
03/31/2015,715,0.799823
03/31/2015,813,0.892447
03/31/2015,904,0.974727
03/31/2015,995,1.053035
03/31/2015,1086,1.127944
03/31/2015,1177,1.1979
03/31/2015,1268,1.263968
03/31/2015,1359,1.326252
03/31/2015,1450,1.385465
03/31/2015,1541,1.441256
03/31/2015,1632,1.494197
03/31/2015,1723,1.54474
03/31/2015,1814,1.593245
03/31/2015,1905,1.639522
03/31/2015,1996,1.683875
03/31/2015,2087,1.726337
03/31/2015,2178,1.767145
03/31/2015,2269,1.806092
03/31/2015,2360,1.843396
03/31/2015,2451,1.87905
03/31/2015,2542,1.913233
03/31/2015,2633,1.945749
03/31/2015,2731,1.979038
03/31/2015,2822,2.008552
03/31/2015,2906,2.034762
03/31/2015,3004,2.063762
03/31/2015,3095,2.089514
03/31/2015,3186,2.114226
03/31/2015,3277,2.138125
03/31/2015,3368,2.16114
03/31/2015,3459,2.183474
03/31/2015,3550,2.205179
03/31/2015,3641,2.226301
04/01/2015,7,0.146698
04/01/2015,14,0.156629
04/01/2015,49,0.242071
04/01/2015,77,0.262794
04/01/2015,105,0.281927
04/01/2015,140,0.303946
04/01/2015,168,0.324248
04/01/2015,259,0.377653
04/01/2015,350,0.448038
04/01/2015,441,0.525921
04/01/2015,539,0.614392
04/01/2015,630,0.698931
04/01/2015,714,0.778669
04/01/2015,812,0.868476
04/01/2015,903,0.948684
04/01/2015,994,1.024835
04/01/2015,1085,1.097524
04/01/2015,1176,1.1656
04/01/2015,1267,1.229693
04/01/2015,1358,1.290266
04/01/2015,1449,1.347663
04/01/2015,1540,1.401554
04/01/2015,1631,1.452806
04/01/2015,1722,1.501571
04/01/2015,1813,1.548223
04/01/2015,1904,1.592824
04/01/2015,1995,1.635424
04/01/2015,2086,1.676285
04/01/2015,2177,1.715624
04/01/2015,2268,1.753222
04/01/2015,2359,1.789084
04/01/2015,2450,1.823404
04/01/2015,2541,1.856348
04/01/2015,2632,1.887711
04/01/2015,2730,1.919843
04/01/2015,2821,1.948356
04/01/2015,2905,1.973693
04/01/2015,3003,2.001741
04/01/2015,3094,2.026661
04/01/2015,3185,2.050589
04/01/2015,3276,2.073746
04/01/2015,3367,2.09606
04/01/2015,3458,2.117729
04/01/2015,3549,2.138803
04/01/2015,3640,2.159327
04/02/2015,7,0.146076
04/02/2015,13,0.155301
04/02/2015,48,0.243491
04/02/2015,76,0.263964
04/02/2015,104,0.2816
04/02/2015,139,0.305137
04/02/2015,167,0.326212
04/02/2015,258,0.379131
04/02/2015,349,0.450651
04/02/2015,440,0.529217
04/02/2015,538,0.618172
04/02/2015,629,0.703761
04/02/2015,713,0.784233
04/02/2015,811,0.874699
04/02/2015,902,0.955387
04/02/2015,993,1.031925
04/02/2015,1084,1.105356
04/02/2015,1175,1.174446
04/02/2015,1266,1.239766
04/02/2015,1357,1.301399
04/02/2015,1448,1.360037
04/02/2015,1539,1.415317
04/02/2015,1630,1.467802
04/02/2015,1721,1.517668
04/02/2015,1812,1.565562
04/02/2015,1903,1.611284
04/02/2015,1994,1.655132
04/02/2015,2085,1.697131
04/02/2015,2176,1.737512
04/02/2015,2267,1.776067
04/02/2015,2358,1.813006
04/02/2015,2449,1.848322
04/02/2015,2540,1.882191
04/02/2015,2631,1.914412
04/02/2015,2729,1.947586
04/02/2015,2820,1.976999
04/02/2015,2904,2.003266
04/02/2015,3002,2.032328
04/02/2015,3093,2.058133
04/02/2015,3184,2.082895
04/02/2015,3275,2.10684
04/02/2015,3366,2.129898
04/02/2015,3457,2.152272
04/02/2015,3548,2.174015
04/02/2015,3639,2.195174
04/06/2015,3,0.146489
04/06/2015,9,0.155302
04/06/2015,44,0.251508
04/06/2015,72,0.268031
04/06/2015,100,0.280977
04/06/2015,135,0.298803
04/06/2015,163,0.316259
04/06/2015,254,0.362693
04/06/2015,345,0.428699
04/06/2015,436,0.503064
04/06/2015,534,0.587279
04/06/2015,625,0.668346
04/06/2015,709,0.745684
04/06/2015,807,0.833308
04/06/2015,898,0.911898
04/06/2015,989,0.987639
04/06/2015,1080,1.060822
04/06/2015,1171,1.13008
04/06/2015,1262,1.195898
04/06/2015,1353,1.258628
04/06/2015,1444,1.318535
04/06/2015,1535,1.375225
04/06/2015,1626,1.429519
04/06/2015,1717,1.48153
04/06/2015,1808,1.531602
04/06/2015,1899,1.57953
04/06/2015,1990,1.625609
04/06/2015,2081,1.670081
04/06/2015,2172,1.712936
04/06/2015,2263,1.753965
04/06/2015,2354,1.793378
04/06/2015,2445,1.831169
04/06/2015,2536,1.867513
04/06/2015,2627,1.902035
04/06/2015,2725,1.937512
04/06/2015,2816,1.969082
04/06/2015,2900,1.997218
04/06/2015,2998,2.02849
04/06/2015,3089,2.056221
04/06/2015,3180,2.082797
04/06/2015,3271,2.108453
04/06/2015,3362,2.13313
04/06/2015,3453,2.157036
04/06/2015,3544,2.180231
04/06/2015,3635,2.202769
04/07/2015,7,0.144211
04/07/2015,8,0.145651
04/07/2015,43,0.25195
04/07/2015,71,0.268532
04/07/2015,99,0.282901
04/07/2015,134,0.300358
04/07/2015,162,0.318529
04/07/2015,253,0.367971
04/07/2015,344,0.43679
04/07/2015,435,0.512808
04/07/2015,533,0.599109
04/07/2015,624,0.683004
04/07/2015,708,0.762909
04/07/2015,806,0.852846
04/07/2015,897,0.933128
04/07/2015,988,1.009779
04/07/2015,1079,1.083716
04/07/2015,1170,1.153215
04/07/2015,1261,1.218871
04/07/2015,1352,1.28078
04/07/2015,1443,1.33965
04/07/2015,1534,1.395125
04/07/2015,1625,1.447773
04/07/2015,1716,1.498044
04/07/2015,1807,1.546297
04/07/2015,1898,1.592339
04/07/2015,1989,1.636473
04/07/2015,2080,1.678728
04/07/2015,2171,1.71934
04/07/2015,2262,1.758104
04/07/2015,2353,1.795426
04/07/2015,2444,1.831282
04/07/2015,2535,1.865648
04/07/2015,2626,1.898505
04/07/2015,2724,1.932311
04/07/2015,2815,1.962271
04/07/2015,2899,1.989009
04/07/2015,2997,2.018751
04/07/2015,3088,2.045146
04/07/2015,3179,2.070463
04/07/2015,3270,2.09493
04/07/2015,3361,2.118482
04/07/2015,3452,2.141322
04/07/2015,3543,2.163506
04/07/2015,3634,2.185083
04/08/2015,7,0.142968
04/08/2015,30,0.183487
04/08/2015,42,0.201315
04/08/2015,70,0.238387
04/08/2015,98,0.261516
04/08/2015,133,0.286064
04/08/2015,161,0.307716
04/08/2015,252,0.363089
04/08/2015,343,0.433403
04/08/2015,434,0.511367
04/08/2015,532,0.599026
04/08/2015,623,0.683807
04/08/2015,707,0.76433
04/08/2015,805,0.85482
04/08/2015,896,0.935503
04/08/2015,987,1.012479
04/08/2015,1078,1.086256
04/08/2015,1169,1.155617
04/08/2015,1260,1.221151
04/08/2015,1351,1.282953
04/08/2015,1442,1.341727
04/08/2015,1533,1.397114
04/08/2015,1624,1.449683
04/08/2015,1715,1.499615
04/08/2015,1806,1.547562
04/08/2015,1897,1.593325
04/08/2015,1988,1.637205
04/08/2015,2079,1.679228
04/08/2015,2170,1.719627
04/08/2015,2261,1.758194
04/08/2015,2352,1.795139
04/08/2015,2443,1.830457
04/08/2015,2534,1.864324
04/08/2015,2625,1.896715
04/08/2015,2723,1.930055
04/08/2015,2814,1.959611
04/08/2015,2898,1.985997
04/08/2015,2996,2.015353
04/08/2015,3087,2.041413
04/08/2015,3178,2.066412
04/08/2015,3269,2.090579
04/08/2015,3360,2.113847
04/08/2015,3451,2.136418
04/08/2015,3542,2.158346
04/08/2015,3633,2.17968
04/09/2015,7,0.147941
04/09/2015,30,0.182471
04/09/2015,41,0.199924
04/09/2015,69,0.238098
04/09/2015,97,0.261549
04/09/2015,132,0.287619
04/09/2015,160,0.310021
04/09/2015,251,0.366614
04/09/2015,342,0.440237
04/09/2015,433,0.521198
04/09/2015,531,0.612806
04/09/2015,622,0.700883
04/09/2015,706,0.784899
04/09/2015,804,0.879763
04/09/2015,895,0.964161
04/09/2015,986,1.044625
04/09/2015,1077,1.121723
04/09/2015,1168,1.194274
04/09/2015,1259,1.262534
04/09/2015,1350,1.32669
04/09/2015,1441,1.387518
04/09/2015,1532,1.444712
04/09/2015,1623,1.498883
04/09/2015,1714,1.550245
04/09/2015,1805,1.599476
04/09/2015,1896,1.646399
04/09/2015,1987,1.6911
04/09/2015,2078,1.73387
04/09/2015,2169,1.774953
04/09/2015,2260,1.814147
04/09/2015,2351,1.851476
04/09/2015,2442,1.887149
04/09/2015,2533,1.921343
04/09/2015,2624,1.953864
04/09/2015,2722,1.987151
04/09/2015,2813,2.016661
04/09/2015,2897,2.043009
04/09/2015,2995,2.07232
04/09/2015,3086,2.09834
04/09/2015,3177,2.123302
04/09/2015,3268,2.147434
04/09/2015,3359,2.170668
04/09/2015,3450,2.193206
04/09/2015,3541,2.215104
04/09/2015,3632,2.236409
04/10/2015,7,0.148562
04/10/2015,30,0.181021
04/10/2015,40,0.197309
04/10/2015,68,0.237121
04/10/2015,96,0.261101
04/10/2015,131,0.28749
04/10/2015,159,0.310056
04/10/2015,194,0.338241
04/10/2015,250,0.407754
04/10/2015,341,0.471964
04/10/2015,432,0.54856
04/10/2015,530,0.637151
04/10/2015,621,0.724024
04/10/2015,705,0.807209
04/10/2015,803,0.901316
04/10/2015,894,0.985155
04/10/2015,985,1.06516
04/10/2015,1076,1.141873
04/10/2015,1167,1.213702
04/10/2015,1258,1.28134
04/10/2015,1349,1.344955
04/10/2015,1440,1.404989
04/10/2015,1531,1.461182
04/10/2015,1622,1.51418
04/10/2015,1713,1.564491
04/10/2015,1804,1.612522
04/10/2015,1895,1.658118
04/10/2015,1986,1.701612
04/10/2015,2077,1.74306
04/10/2015,2168,1.78272
04/10/2015,2259,1.820401
04/10/2015,2350,1.856334
04/10/2015,2441,1.890527
04/10/2015,2532,1.923166
04/10/2015,2623,1.954239
04/10/2015,2721,1.986075
04/10/2015,2812,2.014327
04/10/2015,2896,2.039583
04/10/2015,2994,2.067699
04/10/2015,3085,2.092677
04/10/2015,3176,2.116655
04/10/2015,3267,2.139859
04/10/2015,3358,2.162213
04/10/2015,3449,2.18392
04/10/2015,3540,2.205027
04/10/2015,3631,2.225582
04/13/2015,7,0.149184
04/13/2015,30,0.184067
04/13/2015,37,0.194474
04/13/2015,65,0.237345
04/13/2015,93,0.262031
04/13/2015,128,0.287397
04/13/2015,156,0.308594
04/13/2015,191,0.335633
04/13/2015,247,0.383616
04/13/2015,338,0.449444
04/13/2015,429,0.525988
04/13/2015,527,0.614581
04/13/2015,618,0.700733
04/13/2015,702,0.782828
04/13/2015,800,0.875328
04/13/2015,891,0.957979
04/13/2015,982,1.037006
04/13/2015,1073,1.112898
04/13/2015,1164,1.184023
04/13/2015,1255,1.25105
04/13/2015,1346,1.314128
04/13/2015,1437,1.374005
04/13/2015,1528,1.430353
04/13/2015,1619,1.483766
04/13/2015,1710,1.534444
04/13/2015,1801,1.5828
04/13/2015,1892,1.628928
04/13/2015,1983,1.672903
04/13/2015,2074,1.715008
04/13/2015,2165,1.755266
04/13/2015,2256,1.793699
04/13/2015,2347,1.830323
04/13/2015,2438,1.86534
04/13/2015,2529,1.898743
04/13/2015,2620,1.930525
04/13/2015,2718,1.963071
04/13/2015,2809,1.991935
04/13/2015,2893,2.017721
04/13/2015,2991,2.046416
04/13/2015,3082,2.071898
04/13/2015,3173,2.09635
04/13/2015,3264,2.120001
04/13/2015,3355,2.142778
04/13/2015,3446,2.164883
04/13/2015,3537,2.186369
04/13/2015,3628,2.207282
04/14/2015,7,0.148562
04/14/2015,30,0.185083
04/14/2015,36,0.193698
04/14/2015,64,0.237578
04/14/2015,92,0.260918
04/14/2015,127,0.285395
04/14/2015,155,0.306174
04/14/2015,190,0.331935
04/14/2015,246,0.370577
04/14/2015,337,0.436021
04/14/2015,428,0.510219
04/14/2015,526,0.596266
04/14/2015,617,0.680042
04/14/2015,701,0.759889
04/14/2015,799,0.850365
04/14/2015,890,0.931532
04/14/2015,981,1.008879
04/14/2015,1072,1.082947
04/14/2015,1163,1.152529
04/14/2015,1254,1.218235
04/14/2015,1345,1.280169
04/14/2015,1436,1.339045
