date,days,rate
03/11/2020,2926,0.83065
03/11/2020,3024,0.844242
03/11/2020,3115,0.856544
03/11/2020,3206,0.868435
03/11/2020,3297,0.880367
03/11/2020,3388,0.892201
03/11/2020,3479,0.90368
03/11/2020,3570,0.914831
03/12/2020,7,0.894427
03/12/2020,31,0.7142
03/12/2020,34,0.717077
03/12/2020,69,0.646407
03/12/2020,97,0.606122
03/12/2020,125,0.575938
03/12/2020,160,0.547517
03/12/2020,188,0.527874
03/12/2020,279,0.484608
03/12/2020,370,0.46636
03/12/2020,461,0.449319
03/12/2020,552,0.44541
03/12/2020,643,0.446907
03/12/2020,734,0.456194
03/12/2020,825,0.468458
03/12/2020,923,0.484868
03/12/2020,1014,0.501358
03/12/2020,1098,0.518803
03/12/2020,1196,0.538952
03/12/2020,1287,0.557064
03/12/2020,1378,0.575123
03/12/2020,1469,0.594078
03/12/2020,1560,0.612592
03/12/2020,1651,0.631296
03/12/2020,1742,0.650423
03/12/2020,1833,0.670161
03/12/2020,1924,0.689467
03/12/2020,2015,0.708627
03/12/2020,2106,0.72766
03/12/2020,2197,0.746583
03/12/2020,2288,0.765206
03/12/2020,2379,0.783758
03/12/2020,2470,0.80206
03/12/2020,2561,0.820138
03/12/2020,2652,0.837323
03/12/2020,2743,0.85387
03/12/2020,2834,0.87049
03/12/2020,2925,0.88702
03/12/2020,3023,0.904029
03/12/2020,3114,0.919313
03/12/2020,3205,0.934015
03/12/2020,3296,0.949161
03/12/2020,3387,0.963901
03/12/2020,3478,0.978133
03/12/2020,3569,0.991897
03/13/2020,7,0.858947
03/13/2020,31,0.810964
03/13/2020,33,0.812354
03/13/2020,68,0.769835
03/13/2020,96,0.727122
03/13/2020,124,0.677383
03/13/2020,159,0.634261
03/13/2020,187,0.606836
03/13/2020,278,0.534251
03/13/2020,369,0.50496
03/13/2020,460,0.484253
03/13/2020,551,0.482094
03/13/2020,642,0.487007
03/13/2020,733,0.500755
03/13/2020,824,0.518174
03/13/2020,922,0.541151
03/13/2020,1013,0.563965
03/13/2020,1097,0.586706
03/13/2020,1195,0.612503
03/13/2020,1286,0.635448
03/13/2020,1377,0.657699
03/13/2020,1468,0.680013
03/13/2020,1559,0.701493
03/13/2020,1650,0.722835
03/13/2020,1741,0.744323
03/13/2020,1832,0.765686
03/13/2020,1923,0.786461
03/13/2020,2014,0.806958
03/13/2020,2105,0.827212
03/13/2020,2196,0.847253
03/13/2020,2287,0.866705
03/13/2020,2378,0.886021
03/13/2020,2469,0.90503
03/13/2020,2560,0.923766
03/13/2020,2651,0.941562
03/13/2020,2742,0.95868
03/13/2020,2833,0.975833
03/13/2020,2924,0.992862
03/13/2020,3022,1.010374
03/13/2020,3113,1.026098
03/13/2020,3204,1.041215
03/13/2020,3295,1.056753
03/13/2020,3386,1.071862
03/13/2020,3477,1.086445
03/13/2020,3568,1.100541
03/13/2020,3659,1.114187
03/16/2020,7,0.646446
03/16/2020,30,0.621065
03/16/2020,65,0.620934
03/16/2020,93,0.586585
03/16/2020,121,0.541161
03/16/2020,156,0.501623
03/16/2020,184,0.476198
03/16/2020,275,0.427614
03/16/2020,366,0.414523
03/16/2020,457,0.401603
03/16/2020,548,0.399703
03/16/2020,639,0.401949
03/16/2020,730,0.411211
03/16/2020,821,0.422909
03/16/2020,919,0.439391
03/16/2020,1010,0.456395
03/16/2020,1094,0.474247
03/16/2020,1192,0.494383
03/16/2020,1283,0.512842
03/16/2020,1374,0.530867
03/16/2020,1465,0.549167
03/16/2020,1556,0.566509
03/16/2020,1647,0.583333
03/16/2020,1738,0.600248
03/16/2020,1829,0.616991
03/16/2020,1920,0.633105
03/16/2020,2011,0.649134
03/16/2020,2102,0.66487
03/16/2020,2193,0.680558
03/16/2020,2284,0.695802
03/16/2020,2375,0.711235
03/16/2020,2466,0.726647
03/16/2020,2557,0.741862
03/16/2020,2648,0.756379
03/16/2020,2739,0.770435
03/16/2020,2830,0.784724
03/16/2020,2921,0.799068
03/16/2020,3019,0.813872
03/16/2020,3110,0.82723
03/16/2020,3201,0.840117
03/16/2020,3292,0.853548
03/16/2020,3383,0.866664
03/16/2020,3474,0.879358
03/16/2020,3565,0.891662
03/16/2020,3656,0.903605
03/17/2020,7,0.683955
03/17/2020,29,0.75382
03/17/2020,64,0.760046
03/17/2020,92,0.712287
03/17/2020,120,0.657257
03/17/2020,155,0.610701
03/17/2020,183,0.581629
03/17/2020,274,0.518038
03/17/2020,365,0.497519
03/17/2020,456,0.480136
03/17/2020,547,0.476119
03/17/2020,638,0.477582
03/17/2020,729,0.486263
03/17/2020,820,0.497512
03/17/2020,918,0.514152
03/17/2020,1009,0.531277
03/17/2020,1093,0.549614
03/17/2020,1191,0.570226
03/17/2020,1282,0.589062
03/17/2020,1373,0.608083
03/17/2020,1464,0.627884
03/17/2020,1555,0.647143
03/17/2020,1646,0.66651
03/17/2020,1737,0.686496
03/17/2020,1828,0.706757
03/17/2020,1919,0.726775
03/17/2020,2010,0.746812
03/17/2020,2101,0.766864
03/17/2020,2192,0.786719
03/17/2020,2283,0.806201
03/17/2020,2374,0.825545
03/17/2020,2465,0.844766
03/17/2020,2556,0.863698
03/17/2020,2647,0.881676
03/17/2020,2738,0.899298
03/17/2020,2829,0.917086
03/17/2020,2920,0.93471
03/17/2020,3018,0.952822
03/17/2020,3109,0.969068
03/17/2020,3200,0.985252
03/17/2020,3291,1.001657
03/17/2020,3382,1.01718
03/17/2020,3473,1.032154
03/17/2020,3564,1.046621
03/17/2020,3655,1.060745
03/18/2020,7,0.804712
03/18/2020,28,0.786024
03/18/2020,63,0.81245
03/18/2020,91,0.76831
03/18/2020,119,0.715135
03/18/2020,154,0.670094
03/18/2020,182,0.641861
03/18/2020,273,0.576528
03/18/2020,364,0.555255
03/18/2020,455,0.537427
03/18/2020,546,0.535669
03/18/2020,637,0.539475
03/18/2020,728,0.551188
03/18/2020,819,0.565922
03/18/2020,917,0.586625
03/18/2020,1008,0.607731
03/18/2020,1092,0.629544
03/18/2020,1190,0.65442
03/18/2020,1281,0.676992
03/18/2020,1372,0.699252
03/18/2020,1463,0.722203
03/18/2020,1554,0.744538
03/18/2020,1645,0.766919
03/18/2020,1736,0.789603
03/18/2020,1827,0.812796
03/18/2020,1918,0.835707
03/18/2020,2009,0.858602
03/18/2020,2100,0.881264
03/18/2020,2191,0.903723
03/18/2020,2282,0.9258
03/18/2020,2373,0.947733
03/18/2020,2464,0.969352
03/18/2020,2555,0.99051
03/18/2020,2646,1.01056
03/18/2020,2737,1.030117
03/18/2020,2828,1.049714
03/18/2020,2919,1.069034
03/18/2020,3017,1.088856
03/18/2020,3108,1.106594
03/18/2020,3199,1.124328
03/18/2020,3290,1.142058
03/18/2020,3381,1.158834
03/18/2020,3472,1.174995
03/18/2020,3563,1.190589
03/18/2020,3654,1.205782
03/19/2020,7,0.780383
03/19/2020,21,0.87121
03/19/2020,60,0.957011
03/19/2020,88,0.907284
03/19/2020,116,0.84732
03/19/2020,151,0.791885
03/19/2020,179,0.758395
03/19/2020,270,0.6633
03/19/2020,361,0.621253
03/19/2020,452,0.591039
03/19/2020,543,0.576044
03/19/2020,634,0.567533
03/19/2020,725,0.566243
03/19/2020,816,0.568063
03/19/2020,914,0.576126
03/19/2020,1005,0.586791
03/19/2020,1089,0.599742
03/19/2020,1187,0.615032
03/19/2020,1278,0.630016
03/19/2020,1369,0.645362
03/19/2020,1460,0.661633
03/19/2020,1551,0.677775
03/19/2020,1642,0.694369
03/19/2020,1733,0.711877
03/19/2020,1824,0.73016
03/19/2020,1915,0.748387
03/19/2020,2006,0.767024
03/19/2020,2097,0.785799
03/19/2020,2188,0.804693
03/19/2020,2279,0.823289
03/19/2020,2370,0.84201
03/19/2020,2461,0.860653
03/19/2020,2552,0.879049
03/19/2020,2643,0.896525
03/19/2020,2734,0.913678
03/19/2020,2825,0.931029
03/19/2020,2916,0.948242
03/19/2020,3014,0.965938
03/19/2020,3105,0.98182
03/19/2020,3196,0.997805
03/19/2020,3287,1.013883
03/19/2020,3378,1.029094
03/19/2020,3469,1.043773
03/19/2020,3560,1.057959
03/19/2020,3651,1.071816
03/20/2020,7,0.745033
03/20/2020,20,0.851193
03/20/2020,59,0.864642
03/20/2020,87,0.798413
03/20/2020,115,0.738527
03/20/2020,150,0.68328
03/20/2020,178,0.645961
03/20/2020,269,0.562852
03/20/2020,360,0.525599
03/20/2020,451,0.495205
03/20/2020,542,0.478418
03/20/2020,633,0.467186
03/20/2020,724,0.46196
03/20/2020,815,0.459597
03/20/2020,913,0.462469
03/20/2020,1004,0.467847
03/20/2020,1088,0.475925
03/20/2020,1186,0.485988
03/20/2020,1277,0.495756
03/20/2020,1368,0.505908
03/20/2020,1459,0.517318
03/20/2020,1550,0.528875
03/20/2020,1641,0.541113
03/20/2020,1732,0.554193
03/20/2020,1823,0.568239
03/20/2020,1914,0.582634
03/20/2020,2005,0.597788
03/20/2020,2096,0.613602
03/20/2020,2187,0.629994
03/20/2020,2278,0.646491
03/20/2020,2369,0.663468
03/20/2020,2460,0.680685
03/20/2020,2551,0.697755
03/20/2020,2642,0.713998
03/20/2020,2733,0.730001
03/20/2020,2824,0.746275
03/20/2020,2915,0.76248
03/20/2020,3013,0.779161
03/20/2020,3104,0.794155
03/20/2020,3195,0.809447
03/20/2020,3286,0.824732
03/20/2020,3377,0.839192
03/20/2020,3468,0.853159
03/20/2020,3559,0.86667
03/20/2020,3650,0.879886
03/23/2020,7,0.696627
03/23/2020,17,0.80611
03/23/2020,56,0.888711
03/23/2020,84,0.805339
03/23/2020,112,0.731982
03/23/2020,147,0.667514
03/23/2020,175,0.625591
03/23/2020,266,0.534652
03/23/2020,357,0.491365
03/23/2020,448,0.458462
03/23/2020,539,0.439234
03/23/2020,630,0.425561
03/23/2020,721,0.417896
03/23/2020,812,0.413652
03/23/2020,910,0.414393
03/23/2020,1001,0.417714
03/23/2020,1085,0.423815
03/23/2020,1183,0.431512
03/23/2020,1274,0.439408
03/23/2020,1365,0.44794
03/23/2020,1456,0.457935
03/23/2020,1547,0.467946
03/23/2020,1638,0.478532
03/23/2020,1729,0.4904
03/23/2020,1820,0.503106
03/23/2020,1911,0.515807
03/23/2020,2002,0.529422
03/23/2020,2093,0.543834
03/23/2020,2184,0.558941
03/23/2020,2275,0.574053
03/23/2020,2366,0.589559
03/23/2020,2457,0.605228
03/23/2020,2548,0.620861
03/23/2020,2639,0.63681
03/23/2020,2730,0.652539
03/23/2020,2821,0.668395
03/23/2020,2912,0.683733
03/23/2020,3010,0.699539
03/23/2020,3101,0.71377
03/23/2020,3192,0.728343
03/23/2020,3283,0.742948
03/23/2020,3374,0.756766
03/23/2020,3465,0.770123
03/23/2020,3556,0.783055
03/23/2020,3647,0.79572
03/24/2020,7,0.693332
03/24/2020,16,0.78484
03/24/2020,55,0.954049
03/24/2020,83,0.87327
03/24/2020,111,0.791064
03/24/2020,146,0.71928
03/24/2020,174,0.673678
03/24/2020,265,0.574579
03/24/2020,356,0.527438
03/24/2020,447,0.492273
03/24/2020,538,0.473287
03/24/2020,629,0.46126
03/24/2020,720,0.456114
03/24/2020,811,0.455532
03/24/2020,909,0.460492
03/24/2020,1000,0.467454
03/24/2020,1084,0.476769
03/24/2020,1182,0.488056
03/24/2020,1273,0.498792
03/24/2020,1364,0.509783
03/24/2020,1455,0.521932
03/24/2020,1546,0.533843
03/24/2020,1637,0.546117
03/24/2020,1728,0.558963
03/24/2020,1819,0.572549
03/24/2020,1910,0.586045
03/24/2020,2001,0.600384
03/24/2020,2092,0.615456
03/24/2020,2183,0.631168
03/24/2020,2274,0.646837
03/24/2020,2365,0.662857
03/24/2020,2456,0.679001
03/24/2020,2547,0.695075
03/24/2020,2638,0.710912
03/24/2020,2729,0.726535
03/24/2020,2820,0.742292
03/24/2020,2911,0.757696
03/24/2020,3009,0.773567
03/24/2020,3100,0.787855
03/24/2020,3191,0.802481
03/24/2020,3282,0.817137
03/24/2020,3373,0.831002
03/24/2020,3464,0.844404
03/24/2020,3555,0.857378
03/24/2020,3646,0.870083
03/25/2020,7,0.65265
03/25/2020,15,0.759117
03/25/2020,54,1.008551
03/25/2020,82,0.944506
03/25/2020,110,0.855029
03/25/2020,145,0.774648
03/25/2020,173,0.724743
03/25/2020,264,0.611158
03/25/2020,355,0.554507
03/25/2020,446,0.511673
03/25/2020,537,0.48679
03/25/2020,628,0.472054
03/25/2020,719,0.466175
03/25/2020,810,0.4656
03/25/2020,908,0.471664
03/25/2020,999,0.480383
03/25/2020,1083,0.491844
03/25/2020,1181,0.506089
03/25/2020,1272,0.519526
03/25/2020,1363,0.532858
03/25/2020,1454,0.547055
03/25/2020,1545,0.56107
03/25/2020,1636,0.575214
03/25/2020,1727,0.589733
03/25/2020,1818,0.604318
03/25/2020,1909,0.618718
03/25/2020,2000,0.633879
03/25/2020,2091,0.649701
03/25/2020,2182,0.665891
03/25/2020,2273,0.681796
03/25/2020,2364,0.698034
03/25/2020,2455,0.714379
03/25/2020,2546,0.730641
03/25/2020,2637,0.746477
03/25/2020,2728,0.7621
03/25/2020,2819,0.777857
03/25/2020,2910,0.79326
03/25/2020,3008,0.80913
03/25/2020,3099,0.823417
03/25/2020,3190,0.838042
03/25/2020,3281,0.852697
03/25/2020,3372,0.866561
03/25/2020,3463,0.879961
03/25/2020,3554,0.892935
03/25/2020,3645,0.905638
03/26/2020,7,0.646953
03/26/2020,14,0.73638
03/26/2020,53,1.025881
03/26/2020,81,0.951552
03/26/2020,109,0.856841
03/26/2020,144,0.772998
03/26/2020,172,0.720597
03/26/2020,263,0.601005
03/26/2020,354,0.538992
03/26/2020,445,0.49302
03/26/2020,536,0.464378
03/26/2020,627,0.44552
03/26/2020,718,0.435293
03/26/2020,809,0.430216
03/26/2020,907,0.431905
03/26/2020,998,0.437333
03/26/2020,1082,0.445859
03/26/2020,1180,0.45721
03/26/2020,1271,0.468359
03/26/2020,1362,0.480048
03/26/2020,1453,0.492808
03/26/2020,1544,0.505556
03/26/2020,1635,0.518855
03/26/2020,1726,0.532887
03/26/2020,1817,0.547287
03/26/2020,1908,0.56152
03/26/2020,1999,0.576529
03/26/2020,2090,0.592214
03/26/2020,2181,0.608277
03/26/2020,2272,0.624067
03/26/2020,2363,0.640198
03/26/2020,2454,0.656445
03/26/2020,2545,0.672616
03/26/2020,2636,0.688367
03/26/2020,2727,0.703911
03/26/2020,2818,0.719594
03/26/2020,2909,0.734927
03/26/2020,3007,0.750728
03/26/2020,3098,0.764954
03/26/2020,3189,0.779378
03/26/2020,3280,0.793842
03/26/2020,3371,0.807526
03/26/2020,3462,0.820755
03/26/2020,3553,0.833566
03/26/2020,3644,0.846116
03/27/2020,7,0.620341
03/27/2020,13,0.71593
03/27/2020,52,1.106078
03/27/2020,80,1.01871
03/27/2020,108,0.917534
03/27/2020,143,0.829411
03/27/2020,171,0.774934
03/27/2020,262,0.648326
03/27/2020,353,0.577856
03/27/2020,444,0.523815
03/27/2020,535,0.488158
03/27/2020,626,0.463604
03/27/2020,717,0.447854
03/27/2020,808,0.437933
03/27/2020,906,0.434407
03/27/2020,997,0.435453
03/27/2020,1081,0.440592
03/27/2020,1179,0.448182
03/27/2020,1270,0.45636
03/27/2020,1361,0.465476
03/27/2020,1452,0.475986
03/27/2020,1543,0.486749
03/27/2020,1634,0.498286
03/27/2020,1725,0.510742
03/27/2020,1816,0.523724
03/27/2020,1907,0.536675
03/27/2020,1998,0.550519
03/27/2020,2089,0.564921
03/27/2020,2180,0.579809
03/27/2020,2271,0.594517
03/27/2020,2362,0.609456
03/27/2020,2453,0.624599
03/27/2020,2544,0.639745
03/27/2020,2635,0.654717
03/27/2020,2726,0.669534
03/27/2020,2817,0.684536
03/27/2020,2908,0.699232
03/27/2020,3006,0.714389
03/27/2020,3097,0.728054
03/27/2020,3188,0.741949
03/27/2020,3279,0.755914
03/27/2020,3370,0.769125
03/27/2020,3461,0.781906
03/27/2020,3552,0.794292
03/27/2020,3643,0.806438
03/30/2020,7,0.597025
03/30/2020,10,0.647115
03/30/2020,49,1.063535
03/30/2020,77,0.967968
03/30/2020,105,0.861218
03/30/2020,140,0.770085
03/30/2020,168,0.714388
03/30/2020,259,0.598689
03/30/2020,350,0.53657
03/30/2020,441,0.48859
03/30/2020,532,0.457891
03/30/2020,623,0.4369
03/30/2020,714,0.423842
03/30/2020,805,0.415453
03/30/2020,903,0.412707
03/30/2020,994,0.413888
03/30/2020,1078,0.419143
03/30/2020,1176,0.426853
03/30/2020,1267,0.434764
03/30/2020,1358,0.44365
03/30/2020,1449,0.454282
03/30/2020,1540,0.465152
03/30/2020,1631,0.476786
03/30/2020,1722,0.48933
03/30/2020,1813,0.502647
03/30/2020,1904,0.515899
03/30/2020,1995,0.53002
03/30/2020,2086,0.544674
03/30/2020,2177,0.559795
03/30/2020,2268,0.574717
03/30/2020,2359,0.589853
03/30/2020,2450,0.60518
03/30/2020,2541,0.620495
03/30/2020,2632,0.635626
03/30/2020,2723,0.65059
03/30/2020,2814,0.665731
03/30/2020,2905,0.680556
03/30/2020,3003,0.695843
03/30/2020,3094,0.709621
03/30/2020,3185,0.723622
03/30/2020,3276,0.737688
03/30/2020,3367,0.750993
03/30/2020,3458,0.763864
03/30/2020,3549,0.776334
03/30/2020,3640,0.78856
03/31/2020,7,0.506038
03/31/2020,9,0.549535
03/31/2020,48,1.055971
03/31/2020,76,0.941401
03/31/2020,104,0.831227
03/31/2020,139,0.740611
03/31/2020,167,0.685273
03/31/2020,258,0.570464
03/31/2020,349,0.511564
03/31/2020,440,0.465504
03/31/2020,531,0.436099
03/31/2020,622,0.417521
03/31/2020,713,0.406271
03/31/2020,804,0.399861
03/31/2020,902,0.398806
03/31/2020,993,0.401262
03/31/2020,1077,0.407112
03/31/2020,1175,0.415409
03/31/2020,1266,0.424149
03/31/2020,1357,0.433754
03/31/2020,1448,0.445015
03/31/2020,1539,0.456739
03/31/2020,1630,0.469415
03/31/2020,1721,0.483159
03/31/2020,1812,0.497555
03/31/2020,1903,0.512026
03/31/2020,1994,0.527254
03/31/2020,2085,0.54314
03/31/2020,2176,0.559389
03/31/2020,2267,0.575349
03/31/2020,2358,0.591443
03/31/2020,2449,0.607845
03/31/2020,2540,0.624339
03/31/2020,2631,0.640566
03/31/2020,2722,0.656554
03/31/2020,2813,0.672651
03/31/2020,2904,0.688374
03/31/2020,3002,0.704566
03/31/2020,3093,0.719132
03/31/2020,3184,0.733877
03/31/2020,3275,0.748645
03/31/2020,3366,0.762614
03/31/2020,3457,0.776114
03/31/2020,3548,0.789181
03/31/2020,3639,0.801974
04/01/2020,7,0.434565
04/01/2020,8,0.46045
04/01/2020,47,1.099897
04/01/2020,75,0.982532
04/01/2020,103,0.866995
04/01/2020,138,0.770506
04/01/2020,166,0.712357
04/01/2020,257,0.591097
04/01/2020,348,0.527957
04/01/2020,439,0.476294
04/01/2020,530,0.443241
04/01/2020,621,0.420617
04/01/2020,712,0.406367
04/01/2020,803,0.397068
04/01/2020,901,0.393561
04/01/2020,992,0.393713
04/01/2020,1076,0.397786
04/01/2020,1174,0.404756
04/01/2020,1265,0.412448
04/01/2020,1356,0.421147
04/01/2020,1447,0.431616
04/01/2020,1538,0.442644
04/01/2020,1629,0.454701
04/01/2020,1720,0.467625
04/01/2020,1811,0.481284
04/01/2020,1902,0.495089
04/01/2020,1993,0.509712
04/01/2020,2084,0.525046
04/01/2020,2175,0.54079
04/01/2020,2266,0.556489
04/01/2020,2357,0.572537
04/01/2020,2448,0.588896
04/01/2020,2539,0.605351
04/01/2020,2630,0.621541
04/01/2020,2721,0.637495
04/01/2020,2812,0.653561
04/01/2020,2903,0.669253
04/01/2020,3001,0.685415
04/01/2020,3092,0.699954
04/01/2020,3183,0.714674
04/01/2020,3274,0.729559
04/01/2020,3365,0.743639
04/01/2020,3456,0.757243
04/01/2020,3547,0.770409
04/01/2020,3638,0.783295
04/02/2020,7,0.407446
04/02/2020,30,0.994857
04/02/2020,46,1.130896
04/02/2020,74,0.969543
04/02/2020,102,0.839746
04/02/2020,137,0.735274
04/02/2020,165,0.674151
04/02/2020,256,0.558797
04/02/2020,347,0.501289
04/02/2020,438,0.453996
04/02/2020,529,0.423845
04/02/2020,620,0.404032
04/02/2020,711,0.392532
04/02/2020,802,0.385941
04/02/2020,900,0.384744
04/02/2020,991,0.387566
04/02/2020,1075,0.394102
04/02/2020,1173,0.403501
04/02/2020,1264,0.413476
04/02/2020,1355,0.424492
04/02/2020,1446,0.436988
04/02/2020,1537,0.449803
04/02/2020,1628,0.463448
04/02/2020,1719,0.478059
04/02/2020,1810,0.492982
04/02/2020,1901,0.507929
04/02/2020,1992,0.523591
04/02/2020,2083,0.539873
04/02/2020,2174,0.556485
04/02/2020,2265,0.572982
04/02/2020,2356,0.589768
04/02/2020,2447,0.606809
04/02/2020,2538,0.623897
04/02/2020,2629,0.640677
04/02/2020,2720,0.65718
04/02/2020,2811,0.67376
04/02/2020,2902,0.689934
04/02/2020,3000,0.70658
04/02/2020,3091,0.721543
04/02/2020,3182,0.736662
04/02/2020,3273,0.751924
04/02/2020,3364,0.76636
04/02/2020,3455,0.780301
04/02/2020,3546,0.793787
04/02/2020,3637,0.806977
04/03/2020,7,0.304036
04/03/2020,30,0.998403
04/03/2020,45,1.104396
04/03/2020,73,0.972374
04/03/2020,101,0.847531
04/03/2020,136,0.745504
04/03/2020,164,0.685723
04/03/2020,255,0.574824
04/03/2020,346,0.515599
04/03/2020,437,0.465218
04/03/2020,528,0.433076
04/03/2020,619,0.411129
04/03/2020,710,0.398054
04/03/2020,801,0.389676
04/03/2020,899,0.386967
04/03/2020,990,0.388191
04/03/2020,1074,0.393099
04/03/2020,1172,0.400897
04/03/2020,1263,0.409609
04/03/2020,1354,0.419191
04/03/2020,1445,0.430117
04/03/2020,1536,0.441548
04/03/2020,1627,0.453965
04/03/2020,1718,0.467211
04/03/2020,1809,0.480906
04/03/2020,1900,0.494501
04/03/2020,1991,0.508934
04/03/2020,2082,0.523875
04/03/2020,2173,0.539259
04/03/2020,2264,0.554626
04/03/2020,2355,0.570174
04/03/2020,2446,0.585881
04/03/2020,2537,0.601732
04/03/2020,2628,0.61736
04/03/2020,2719,0.632788
04/03/2020,2810,0.648363
04/03/2020,2901,0.663595
04/03/2020,2999,0.679292
04/03/2020,3090,0.693426
04/03/2020,3181,0.707763
04/03/2020,3272,0.722287
04/03/2020,3363,0.736025
04/03/2020,3454,0.749305
04/03/2020,3545,0.762163
04/03/2020,3636,0.774757
04/06/2020,7,0.295925
04/06/2020,30,0.933687
04/06/2020,42,1.007496
04/06/2020,70,0.926814
04/06/2020,98,0.822749
04/06/2020,133,0.73561
04/06/2020,161,0.683487
04/06/2020,252,0.583049
04/06/2020,343,0.529186
04/06/2020,434,0.48198
04/06/2020,525,0.452895
04/06/2020,616,0.434649
04/06/2020,707,0.425663
04/06/2020,798,0.421614
04/06/2020,896,0.42371
04/06/2020,987,0.429487
04/06/2020,1071,0.438319
04/06/2020,1169,0.449984
04/06/2020,1260,0.461753
04/06/2020,1351,0.473982
04/06/2020,1442,0.487222
04/06/2020,1533,0.500693
04/06/2020,1624,0.514923
04/06/2020,1715,0.52979
04/06/2020,1806,0.544944
04/06/2020,1897,0.559857
04/06/2020,1988,0.575257
04/06/2020,2079,0.59108
04/06/2020,2170,0.607272
04/06/2020,2261,0.623383
04/06/2020,2352,0.639616
04/06/2020,2443,0.655958
04/06/2020,2534,0.672397
04/06/2020,2625,0.688573
04/06/2020,2716,0.704512
04/06/2020,2807,0.720564
04/06/2020,2898,0.736243
04/06/2020,2996,0.752389
04/06/2020,3087,0.766915
04/06/2020,3178,0.781766
04/06/2020,3269,0.796635
04/06/2020,3360,0.810698
04/06/2020,3451,0.824286
04/06/2020,3542,0.837436
04/06/2020,3633,0.850306
04/07/2020,7,0.297821
04/07/2020,30,0.875178
04/07/2020,41,0.959694
04/07/2020,69,0.913688
04/07/2020,97,0.825504
04/07/2020,132,0.746378
04/07/2020,160,0.699139
04/07/2020,251,0.607314
04/07/2020,342,0.55627
04/07/2020,433,0.513909
04/07/2020,524,0.48714
04/07/2020,615,0.469792
04/07/2020,706,0.461486
04/07/2020,797,0.458546
04/07/2020,895,0.46159
04/07/2020,986,0.468083
04/07/2020,1070,0.477868
04/07/2020,1168,0.490471
04/07/2020,1259,0.503347
04/07/2020,1350,0.516875
04/07/2020,1441,0.53157
04/07/2020,1532,0.546323
04/07/2020,1623,0.561691
04/07/2020,1714,0.577575
04/07/2020,1805,0.593898
04/07/2020,1896,0.609868
04/07/2020,1987,0.626229
04/07/2020,2078,0.642928
04/07/2020,2169,0.65971
04/07/2020,2260,0.676363
04/07/2020,2351,0.693097
04/07/2020,2442,0.709902
04/07/2020,2533,0.726589
04/07/2020,2624,0.742995
04/07/2020,2715,0.759148
04/07/2020,2806,0.775401
04/07/2020,2897,0.791268
04/07/2020,2995,0.807603
04/07/2020,3086,0.822293
04/07/2020,3177,0.837155
04/07/2020,3268,0.852174
04/07/2020,3359,0.86638
04/07/2020,3450,0.880102
04/07/2020,3541,0.893379
04/07/2020,3632,0.90637
04/08/2020,7,0.249411
04/08/2020,30,0.840102
04/08/2020,40,0.914985
04/08/2020,68,0.895057
04/08/2020,96,0.820255
04/08/2020,131,0.743282
04/08/2020,159,0.697183
04/08/2020,194,0.65187
04/08/2020,250,0.601206
04/08/2020,341,0.54894
04/08/2020,432,0.503757
04/08/2020,523,0.473416
04/08/2020,614,0.453569
04/08/2020,705,0.443423
04/08/2020,796,0.439071
04/08/2020,894,0.441478
04/08/2020,985,0.447965
04/08/2020,1069,0.458146
04/08/2020,1167,0.471566
04/08/2020,1258,0.485454
04/08/2020,1349,0.500199
04/08/2020,1440,0.516278
04/08/2020,1531,0.532551
04/08/2020,1622,0.549552
04/08/2020,1713,0.567166
04/08/2020,1804,0.585044
04/08/2020,1895,0.602662
04/08/2020,1986,0.620519
04/08/2020,2077,0.638584
04/08/2020,2168,0.656618
04/08/2020,2259,0.674421
04/08/2020,2350,0.692215
04/08/2020,2441,0.710002
04/08/2020,2532,0.727601
04/08/2020,2623,0.744855
04/08/2020,2714,0.761799
04/08/2020,2805,0.778791
04/08/2020,2896,0.795351
04/08/2020,2994,0.812384
04/08/2020,3085,0.827684
04/08/2020,3176,0.842975
04/08/2020,3267,0.85854
04/08/2020,3358,0.873262
04/08/2020,3449,0.887473
04/08/2020,3540,0.901213
04/08/2020,3631,0.914645
04/09/2020,7,0.236991
04/09/2020,30,0.825026
04/09/2020,39,0.898634
04/09/2020,67,0.834427
04/09/2020,95,0.752812
04/09/2020,130,0.674306
04/09/2020,158,0.629362
04/09/2020,193,0.587842
04/09/2020,249,0.541121
04/09/2020,340,0.495294
04/09/2020,431,0.453846
04/09/2020,522,0.425966
04/09/2020,613,0.407868
04/09/2020,704,0.398377
04/09/2020,795,0.394537
04/09/2020,893,0.397389
04/09/2020,984,0.404214
04/09/2020,1068,0.41466
04/09/2020,1166,0.428769
04/09/2020,1257,0.443201
04/09/2020,1348,0.458418
04/09/2020,1439,0.47523
04/09/2020,1530,0.49245
04/09/2020,1621,0.510293
04/09/2020,1712,0.528929
04/09/2020,1803,0.548236
04/09/2020,1894,0.567632
04/09/2020,1985,0.587567
04/09/2020,2076,0.607972
04/09/2020,2167,0.628361
04/09/2020,2258,0.648533
04/09/2020,2349,0.668513
04/09/2020,2440,0.688511
04/09/2020,2531,0.708161
04/09/2020,2622,0.727324
04/09/2020,2713,0.746049
04/09/2020,2804,0.764707
04/09/2020,2895,0.782827
04/09/2020,2993,0.801433
04/09/2020,3084,0.818104
04/09/2020,3175,0.834834
04/09/2020,3266,0.851616
04/09/2020,3357,0.867488
04/09/2020,3448,0.882789
